Brand,Model,Price,Boite vitesse,Cylindrée,Nombre de portes,Puissance fiscale,Kilométrage,Age,Essence,Diesel,Electric
Skoda,Octavia_Rs,195.0,True,1.984,4,14,0.0,0,True,False,False
Ssangyong,Tivoli,102.575,True,1.497,5,8,0.0,0,True,False,False
Ssangyong,Korando,124.98,True,1.497,5,9,0.0,0,True,False,False
Ssangyong,Musso,136.845,False,2.157,4,7,0.0,0,False,True,False
Ssangyong,Musso,148.176,False,2.157,4,7,0.0,0,False,True,False
Ssangyong,Musso,158.645,True,2.157,4,7,0.0,0,False,True,False
Ssangyong,Torres,184.58,True,1.497,5,9,0.0,0,True,False,False
Ssangyong,Rexton,312.3,True,2.157,5,12,0.0,0,False,True,False
Suzuki,Celerio_Populaire,28.62,False,0.998,5,4,0.0,0,True,False,False
Suzuki,Dzire,54.9,False,1.197,4,5,0.0,0,True,False,False
Suzuki,Dzire,57.9,False,1.197,4,5,0.0,0,True,False,False
Suzuki,Ciaz,62.9,False,1.462,4,6,0.0,0,True,False,False
Suzuki,Ciaz,67.9,True,1.462,4,6,0.0,0,True,False,False
Suzuki,Ciaz,69.9,False,1.462,4,6,0.0,0,True,False,False
Suzuki,Ciaz,73.9,True,1.462,4,6,0.0,0,True,False,False
Suzuki,Baleno,66.9,False,1.462,5,6,0.0,0,True,False,False
Suzuki,Baleno,76.9,True,1.462,5,6,0.0,0,True,False,False
Suzuki,Ertiga,78.9,False,1.462,5,6,0.0,0,True,False,False
Suzuki,Ertiga,83.9,True,1.462,5,6,0.0,0,True,False,False
Suzuki,Fronx,76.9,False,1.462,5,6,0.0,0,True,False,False
Suzuki,Fronx,91.9,True,1.462,5,6,0.0,0,True,False,False
Suzuki,Jimny,99.9,False,1.462,3,6,0.0,0,True,False,False
Suzuki,Jimny,104.9,True,1.462,3,6,0.0,0,True,False,False
Suzuki,Jimny_5p,129.9,True,1.462,5,6,0.0,0,True,False,False
Suzuki,Grand_Vitara,132.9,True,1.462,5,6,0.0,0,True,False,True
Tata,Super_Ace,39.9,False,1.396,2,5,0.0,0,False,True,False
Tata,Xenon_X2,56.9,False,2.179,2,7,0.0,0,False,True,False
Tata,Xenon_Dc,74.9,False,2.179,4,7,0.0,0,False,True,False
Tata,Xenon_X2_Double_Cabine_4x4,81.9,False,2.179,4,7,0.0,0,False,True,False
Toyota,Yaris_Hybride,83.8,True,1.49,5,4,0.0,0,True,False,True
Toyota,Corolla,108.9,True,1.598,4,7,0.0,0,True,False,False
Toyota,Yaris_Cross,117.9,True,1.49,5,5,0.0,0,True,False,True
Toyota,Yaris_Cross,119.9,True,1.49,5,5,0.0,0,True,False,True
Toyota,Corolla_Sedan_Hybride,124.8,True,1.798,4,5,0.0,0,True,False,True
Toyota,Rav_4_Hybride,164.8,True,2.478,5,9,0.0,0,True,False,True
Toyota,Land_Cruiser_76,224.998,False,4.164,4,11,0.0,0,False,True,False
Toyota,Fortuner,274.8,True,2.393,5,8,0.0,0,False,True,False
Toyota,Prado,342.0,True,2.755,5,11,0.0,0,False,True,False
Toyota,Prado,398.0,True,2.755,5,11,0.0,0,False,True,False
Toyota,Land_Cruiser_300,530.0,True,3.445,5,32,0.0,0,True,False,False
Toyota,Land_Cruiser_300,540.0,True,3.346,5,21,0.0,0,False,True,False
Toyota,Land_Cruiser_300,568.0,True,3.346,5,21,0.0,0,False,True,False
Toyota,Land_Cruiser_79,144.8,False,4.164,2,11,0.0,0,False,True,False
Toyota,Hilux_Simple_Cabine,123.8,False,2.393,2,8,0.0,0,False,True,False
Toyota,Hilux,159.8,False,2.393,4,8,0.0,0,False,True,False
Toyota,Hilux,192.9,True,2.393,4,8,0.0,0,False,True,False
Toyota,Hiace,142.0,False,2.494,5,10,0.0,0,False,True,False
Toyota,Coaster,243.0,False,4.164,2,11,0.0,0,False,True,False
Toyota,Hiace_Van,79.9,False,2.986,3,10,0.0,0,False,True,False
Volkswagen,Virtus,65.98,False,0.999,4,6,0.0,0,True,False,False
Volkswagen,Virtus,79.98,True,0.999,4,7,0.0,0,True,False,False
Volkswagen,Virtus,86.98,True,0.999,4,7,0.0,0,True,False,False
Volkswagen,T_Cross,75.98,False,0.999,5,6,0.0,0,True,False,False
Volkswagen,T_Cross,92.98,True,0.999,5,7,0.0,0,True,False,False
Volkswagen,T_Cross,104.98,True,0.999,5,7,0.0,0,True,False,False
Volkswagen,Polo,85.48,False,0.999,5,5,0.0,0,True,False,False
Volkswagen,Polo,93.48,False,0.999,5,5,0.0,0,True,False,False
Volkswagen,Tiguan,154.98,True,1.395,5,8,0.0,0,True,False,False
Volkswagen,Tiguan,169.98,True,1.395,5,8,0.0,0,True,False,False
Volkswagen,Tiguan,197.98,True,1.395,5,8,0.0,0,True,False,False
Volkswagen,Amarok,199.98,True,1.996,4,5,0.0,0,False,True,False
Volkswagen,Amarok,239.98,True,1.996,4,5,0.0,0,False,True,False
Volkswagen,Caddy_Cargo,75.98,False,1.968,4,7,0.0,0,False,True,False
Volvo,Ex30,124.9,True,,5,5,0.0,0,False,False,False
Volvo,Ex30,159.9,True,,5,5,0.0,0,False,False,False
Volvo,Ex30,169.9,True,,5,8,0.0,0,False,False,False
Volvo,Xc40,192.9,True,1.969,5,9,0.0,0,True,False,True
Volvo,Xc40,214.9,True,1.969,5,9,0.0,0,True,False,True
Volvo,Ec40_Recharge,229.9,True,,5,14,0.0,0,False,False,False
Volvo,Xc60,299.9,True,1.969,5,15,0.0,0,True,False,True
Volvo,Xc60,354.9,True,1.969,5,20,0.0,0,True,False,True
Volvo,Xc60,354.9,True,1.969,5,15,0.0,0,True,False,True
Volvo,S90,273.9,True,1.969,4,15,0.0,0,True,False,True
Volvo,S90,289.9,True,1.969,4,15,0.0,0,True,False,True
Volvo,Xc90,375.9,True,1.969,5,15,0.0,0,True,False,True
Volvo,Xc90,449.9,True,1.969,5,20,0.0,0,True,False,True
Wallyscar,Wolf,119.9,True,1.498,5,9,0.0,0,True,False,False
Mercedes_Benz,Classe_C,71.0,True,1.796,4,9,200.0,13,True,False,False
Land_Rover,Defender_110,65.0,False,2.5,4,8,207.0,26,False,True,False
Mercedes_Benz,Classe_E_Coupé,62.0,True,0.899,4,11,160.0,13,True,False,False
Bmw,Série_4_Gran_Coupé,120.0,True,0.899,4,7,110.0,7,True,False,False
Mercedes_Benz,Classe_C,143.0,True,1.597,4,6,67.0,5,False,True,False
Mercedes_Benz,Classe_C,74.0,True,1.6,4,9,159.0,12,True,False,False
Land_Rover,Range_Rover_Sport,338.0,True,1.59,4,19,52.4,3,True,False,True
Land_Rover,Range_Rover_Evoque,95.0,True,1.0,4,15,122.0,9,True,False,False
Cupra,Formentor,145.0,True,7.0,4,11,23.0,2,True,False,False
Toyota,Corolla,70.0,True,1.0,4,6,66.0,2,True,False,False
Jaguar,F_Pace,180.0,True,7.0,4,10,84.0,6,False,True,False
Toyota,Yaris_Cross_Hybride,114.0,True,1.0,4,5,2.0,0,True,False,True
Mercedes_Benz,Classe_C,95.0,True,1.0,4,9,56.0,11,True,False,False
Porsche,Panamera,119.0,True,1.0,4,20,183.0,12,True,False,False
Volkswagen,Jetta,34.5,True,1.598,4,7,139.0,15,True,False,False
Great_Wall,M4,41.0,False,1.498,4,7,100.0,6,True,False,False
Hyundai,Grand_I10,42.0,False,0.999,4,4,82.0,2,True,False,False
Mercedes_Benz,Classe_C,62.0,True,1.598,4,9,301.0,12,True,False,False
Mercedes_Benz,Classe_A,59.5,True,1.598,4,6,135.0,12,True,False,False
Hyundai,Grand_I10,42.9,False,1.198,4,5,79.0,3,True,False,False
Mercedes_Benz,Classe_C,105.0,True,1.598,4,8,172.0,6,True,False,False
Kia,Optima,44.0,True,1.998,4,10,206.0,12,True,False,False
Kia,Rio_Berline,44.5,False,1.198,4,5,87.0,7,True,False,False
Bmw,X6,65.0,True,3.498,4,22,146.0,16,True,False,False
Ford,Ranger_Raptor,235.0,True,1.998,4,7,57.0,2,False,True,False
Volkswagen,Golf_7,38.5,True,1.198,4,6,307.0,11,True,False,False
Bmw,Série_5,236.5,True,1.998,4,10,58.0,2,False,True,True
Citroën,C4,29.5,False,1.389,4,6,195.0,10,True,False,False
Hyundai,Tucson_Hybride,120.0,True,1.598,4,7,109.0,3,False,True,True
Citroën,C3,41.0,True,1.198,4,6,94.0,7,True,False,False
Honda,City,49.5,True,1.498,4,7,89.0,3,True,False,False
Kia,Picanto,41.9,True,1.198,4,5,111.0,5,True,False,False
Fiat,500,26.0,False,1.289,4,4,170.0,13,True,False,False
Nissan,Juke,48.5,True,1.598,4,7,125.0,9,True,False,False
Fiat,Siena,18.5,False,1.398,4,5,300.0,20,True,False,False
Seat,Leon_Sc,49.5,False,1.198,4,6,70.0,8,True,False,False
Jeep,Grand_Cherokee,180.0,True,3.598,4,20,132.0,8,True,False,False
Kia,Rio_5p,40.9,False,1.242,4,5,143.0,8,True,False,False
Audi,Q2,104.9,True,0.999,4,7,78.0,6,True,False,False
Volkswagen,Polo,21.9,False,0.999,4,4,144.0,18,True,False,False
Citroën,C3,27.5,False,1.398,4,5,192.0,13,True,False,False
Volkswagen,Polo,44.9,False,0.999,4,4,112.0,2,True,False,False
Peugeot,301,25.5,False,1.198,4,5,195.0,6,True,False,False
Ford,Fiesta,33.5,False,1.398,4,5,140.0,9,True,False,False
Hyundai,H_1,23.0,False,2.198,4,8,224.0,22,False,True,False
Peugeot,208,45.5,False,1.198,4,4,37.0,2,True,False,False
Mercedes_Benz,Ml,80.0,True,2.987,4,15,240.0,15,False,True,False
Kia,Sportage,97.0,True,1.998,4,10,143.0,8,False,True,False
Chery,Tiggo_3x,54.5,True,0.999,4,6,74.0,2,True,False,False
Mazda,Bt_50,65.0,False,2.198,4,9,154.0,5,False,True,False
Bmw,Série_3,61.5,True,1.988,4,10,139.0,12,True,False,False
Chevrolet,Groove,76.5,True,1.489,4,6,6.5,0,True,False,False
Seat,Ibiza,77.5,True,0.999,4,6,1.3,0,True,False,False
Suzuki,Swift,52.0,True,1.198,4,5,14.0,1,True,False,False
Mg,5,70.0,True,1.498,4,7,26.0,2,True,False,False
Seat,Ibiza,42.5,False,0.999,4,4,124.0,6,True,False,False
Volkswagen,Caddy,41.5,False,1.598,4,5,85.0,8,False,True,False
Citroën,C4,31.9,False,1.398,4,6,199.0,11,True,False,False
Land_Rover,Range_Rover_Sport,79.0,True,2.697,4,13,184.0,16,False,True,False
Citroën,C3,27.5,False,1.124,4,5,115.0,13,True,False,False
Mg,3,59.0,False,1.498,4,6,12.0,0,True,False,False
Hyundai,Autre,72.0,False,2.498,4,8,26.0,3,False,True,False
Volkswagen,Caddy,68.0,False,1.998,4,7,38.0,2,False,True,False
Ford,Fusion,45.0,False,1.498,4,9,146.0,8,True,False,False
Mercedes_Benz,Ml,38.0,True,2.987,4,15,283.0,18,False,True,False
Toyota,Prado,53.0,False,2.998,4,11,330.0,22,False,True,False
Peugeot,207,27.5,False,1.389,4,6,290.0,13,False,True,False
Mercedes_Benz,Classe_A,56.0,False,1.598,4,6,174.0,10,True,False,False
Citroën,C4_Cactus,58.0,False,1.598,4,5,146.0,5,False,True,False
Suzuki,Swift,39.0,True,1.198,4,5,139.0,6,True,False,False
Infiniti,Fx,43.0,True,3.498,4,20,182.0,16,True,False,False
Land_Rover,Range_Rover_Sport,85.0,True,2.689,4,13,200.0,15,False,True,False
Geely,Gc6,35.0,False,1.498,4,6,77.0,3,True,False,False
Citroën,Jumpy_Fourgon,38.0,False,1.598,4,6,183.0,9,False,True,False
Fiat,Strada,24.0,False,1.099,4,7,228.0,23,False,True,False
Toyota,Hilux_Double_Cabine,125.0,False,2.398,4,8,214.0,6,False,True,False
Nissan,Qashqai,74.9,True,1.198,4,6,141.0,7,True,False,False
Ford,Fiesta,24.5,False,1.198,4,5,260.0,16,True,False,False
Peugeot,2008,48.0,False,1.198,4,5,75.0,6,True,False,False
Volkswagen,Passat,28.0,False,1.598,4,7,212.0,17,True,False,False
Kia,Sportage,76.0,True,1.598,4,8,150.0,6,True,False,False
Bmw,Série_3_Coupé,39.9,False,1.598,4,7,232.0,15,True,False,False
Volkswagen,Polo,31.9,False,1.198,4,4,316.0,13,False,True,False
Volkswagen,Golf_Plus,79.0,False,0.999,4,6,72.0,6,True,False,False
Land_Rover,Defender_110,200.0,False,2.198,4,8,115.0,10,False,True,False
Mazda,3_Sedan,52.0,False,1.498,4,6,147.0,6,True,False,False
Ford,Focus,36.0,False,0.999,4,6,227.0,8,True,False,False
Mercedes_Benz,Classe_E,110.0,True,1.598,4,9,252.0,7,True,False,False
Bmw,Série_7,155.5,True,2.998,4,20,200.0,12,False,True,False
Nissan,Qashqai,39.5,False,1.498,4,6,285.0,13,False,True,False
Renault,Clio,43.9,False,1.198,4,5,149.0,3,True,False,False
Mercedes_Benz,Ml,56.0,True,2.998,4,15,237.0,18,False,True,False
Volkswagen,Golf_7,59.9,True,1.398,4,7,139.0,9,True,False,False
Mahindra,Kuv_100,36.0,False,1.198,4,5,79.0,2,True,False,False
Mazda,Cx_7,45.0,True,2.298,4,18,165.0,15,True,False,False
Mazda,Cx_9,98.0,True,2.498,4,15,169.0,5,True,False,False
Seat,Leon,53.0,True,1.198,4,6,96.0,10,True,False,False
Kia,Picanto,45.0,True,1.198,4,5,91.0,3,True,False,False
Volkswagen,Golf_7,47.0,False,1.198,4,5,175.0,10,True,False,False
Bmw,Série_3,41.0,False,1.598,4,7,241.0,16,True,False,False
Mercedes_Benz,Classe_C,130.0,True,1.595,4,8,146.0,7,True,False,False
Skoda,Octavia,51.0,True,1.395,4,8,174.0,8,True,False,False
Nissan,Juke,95.0,True,0.999,4,6,5.0,0,True,False,False
Mercedes_Benz,Classe_E,260.0,True,1.998,4,10,37.0,3,True,False,True
Hyundai,Grand_I10,63.9,True,1.198,4,5,1.0,0,True,False,False
Skoda,Scala,64.0,True,1.598,4,6,94.0,3,True,False,False
Mitsubishi,L200_Sportero,130.0,True,2.498,4,8,60.0,2,False,True,False
Audi,A6,99.5,True,1.798,4,10,117.0,9,True,False,False
Ssangyong,Tivoli,50.0,False,1.598,4,7,83.0,6,True,False,False
Audi,A4,85.0,True,1.398,4,8,141.0,7,True,False,False
Jeep,Cherokee,69.0,True,1.998,4,10,297.0,9,False,True,False
Porsche,Panamera,165.0,True,4.798,4,30,192.0,15,True,False,False
Mercedes_Benz,Classe_S,78.0,True,3.498,4,19,112.0,17,True,False,False
Bmw,Série_5,134.0,True,1.598,4,10,135.0,6,True,False,False
Mercedes_Benz,Classe_E_Coupé,49.5,True,1.798,4,12,194.0,15,True,False,False
Kia,Rio_5p,43.0,False,1.198,4,5,69.0,5,True,False,False
Dongfeng,Ax4,59.5,False,1.598,4,7,33.0,2,True,False,False
Chevrolet,Sonic,41.0,False,1.198,4,5,89.0,3,True,False,False
Peugeot,3008,62.0,False,1.198,4,7,131.0,7,True,False,False
Foton,Forland,55.0,False,2.998,4,10,35.0,8,False,True,False
Chery,Tiggo_7_Pro,75.0,True,1.498,4,9,60.0,3,True,False,False
Citroën,C4_Cactus,37.5,False,1.198,4,5,142.0,9,True,False,False
Nissan,Qashqai,63.5,False,1.198,4,6,95.0,8,True,False,False
Bmw,X5,68.5,True,2.998,4,15,283.0,17,False,True,False
Citroën,C4_Picasso,39.9,True,1.598,4,6,270.0,13,False,True,False
Volkswagen,Passat,44.5,True,1.798,4,9,181.0,12,True,False,False
Dfsk,K02s,18.5,False,0.999,4,6,99.0,5,True,False,False
Mercedes_Benz,Classe_E,63.9,True,2.198,4,11,189.0,15,False,True,False
Audi,Q3_Sportback,152.0,True,1.398,4,9,122.0,3,True,False,False
Volkswagen,Golf_7,56.0,True,1.198,4,6,181.0,5,True,False,False
Haval,Jolion,93.5,True,1.498,4,9,24.0,1,True,False,False
Mg,Zs,69.5,False,1.498,4,7,32.0,2,True,False,False
Suzuki,Vitara,59.0,True,1.598,4,6,183.0,7,True,False,False
Peugeot,301,26.0,False,1.198,4,5,93.0,10,True,False,False
Volkswagen,Jetta,56.9,False,1.398,4,7,171.0,6,True,False,False
Mercedes_Benz,Cla,77.5,True,1.598,4,8,191.0,11,True,False,False
Isuzu,D_Max_Double_Cabine,115.0,False,2.498,4,8,244.0,11,False,True,False
Volkswagen,Golf_7,58.0,False,1.198,4,5,54.0,9,True,False,False
Hyundai,Grand_I10,41.9,False,0.999,4,4,43.0,3,True,False,False
Jaguar,Xjl,130.0,True,1.998,4,16,51.0,10,True,False,False
Haval,H6,125.0,True,1.498,4,8,12.0,1,True,False,False
Porsche,Cayenne,85.0,True,3.598,4,21,184.0,16,True,False,False
Nissan,Patrol,32.0,False,4.198,4,17,417.0,33,False,True,False
Peugeot,2008,45.0,False,1.198,4,5,60.0,8,True,False,False
Mahindra,Pick_Up_Sc,45.0,False,2.198,4,7,62.0,1,False,True,False
Land_Rover,Range_Rover_Velar,330.0,True,1.998,4,11,60.0,5,False,True,False
Mercedes_Benz,Cla,185.37,True,1.332,4,7,36.0,2,True,False,False
Bmw,Série_5,79.9,True,1.998,4,10,197.0,12,True,False,False
Ford,Ecosport,59.5,True,1.498,4,6,101.0,8,True,False,False
Toyota,Land_Cruiser_79,115.0,False,3.998,4,17,174.0,8,False,True,False
Hyundai,I20,43.0,False,1.198,4,5,132.0,8,True,False,False
Peugeot,Partner,39.5,False,1.198,4,5,113.0,6,False,True,False
Hyundai,I20,52.9,False,1.198,4,5,68.0,3,True,False,False
Seat,Tarraco,159.0,True,1.398,4,9,13.0,0,True,False,False
Ford,Ecosport,67.0,True,0.999,4,7,99.0,3,True,False,False
Kia,Optima,45.5,True,1.998,4,10,176.0,10,True,False,False
Toyota,Prado,195.0,False,2.698,4,11,56.0,10,True,False,False
Audi,A5_Sportback,115.0,True,1.398,4,8,131.0,5,True,False,False
Chery,Tiggo_3x,55.0,True,0.998,4,6,56.0,2,True,False,False
Volkswagen,Tiguan,117.0,True,1.398,4,8,104.0,6,True,False,False
Citroën,Ds5,43.0,True,1.598,4,6,205.0,12,False,True,False
Citroën,Jumpy_Fourgon,72.0,False,1.998,4,7,123.0,2,False,True,False
Audi,A5_Coupé,48.0,True,1.998,4,10,201.0,13,True,False,False
Volkswagen,Polo,55.0,False,0.999,4,4,26.0,3,True,False,False
Audi,A5_Coupé,56.0,True,1.998,4,13,168.0,15,True,False,False
Suzuki,Vitara,72.0,True,1.598,4,6,96.0,6,True,False,False
Land_Rover,Range_Rover_Evoque,139.0,True,1.998,4,10,130.0,9,False,True,False
Opel,Corsa,59.9,False,1.198,4,5,41.0,2,True,False,False
Haval,H6,85.0,True,1.499,4,9,60.0,5,True,False,False
Dacia,Sandero_Stepway,40.0,False,0.998,4,5,75.0,9,True,False,False
Nissan,Navara,49.0,True,2.488,4,8,364.0,15,False,True,False
Honda,Hr_V,58.0,False,1.498,4,7,79.0,7,True,False,False
Mercedes_Benz,Classe_E,59.0,True,2.198,4,12,160.0,15,False,True,False
Mercedes_Benz,Classe_E,72.0,True,1.798,4,11,176.0,12,True,False,False
Mercedes_Benz,Classe_C,125.0,True,1.598,4,6,157.0,8,False,True,False
Mercedes_Benz,Classe_E,248.0,True,1.498,4,9,15.0,2,True,False,False
Volkswagen,Golf_7,73.5,False,1.598,4,6,183.0,5,False,True,False
Seat,Ateca,71.0,True,1.398,4,8,192.0,7,True,False,False
Nissan,Patrol,42.0,False,2.798,4,11,481.0,33,False,True,False
Great_Wall,Poer_Mt,88.0,False,1.998,4,11,61.0,3,False,True,False
Toyota,Rav_4_Hybride,155.0,True,2.498,4,9,31.0,2,True,False,True
Toyota,C_Hr,89.0,True,1.198,4,6,47.0,3,True,False,False
Opel,Mokka,59.5,False,1.698,4,7,37.0,10,False,True,False
Bmw,X5,65.0,True,2.998,4,16,295.0,17,False,True,False
Hyundai,Grand_I10,49.0,False,1.198,4,5,34.0,2,True,False,False
Peugeot,Rifter,69.0,False,1.198,4,6,67.0,5,True,False,False
Kia,Optima,38.0,True,1.998,4,10,379.0,12,True,False,False
Peugeot,208_3p,29.9,False,1.198,4,5,104.0,7,True,False,False
Mercedes_Benz,Classe_C,49.5,True,1.598,4,9,185.0,15,True,False,False
Toyota,Land_Cruiser,69.0,False,4.198,4,17,506.0,28,False,True,False
Volkswagen,Golf_7,110.0,True,1.999,4,13,75.0,8,True,False,False
Toyota,C_Hr,69.5,True,1.198,4,6,150.0,7,True,False,False
Skoda,Fabia,43.0,False,0.999,4,4,105.0,3,True,False,False
Volkswagen,Passat_Cc,53.0,True,1.798,4,10,191.0,10,True,False,False
Toyota,Land_Cruiser,55.0,False,4.698,4,17,347.0,25,False,True,False
Mazda,3,56.0,False,1.498,4,6,107.0,7,True,False,False
Citroën,C3,47.5,True,1.198,4,6,62.0,5,True,False,False
Mercedes_Benz,Gla,92.0,True,1.598,4,8,97.0,8,True,False,False
Volkswagen,Passat_Cc,37.0,True,1.999,4,12,150.0,15,True,False,False
Audi,A4,50.0,True,1.999,4,8,240.0,12,False,True,False
Ford,Ecosport,62.0,True,0.999,4,7,97.0,6,True,False,False
Mercedes_Benz,Classe_C,135.0,True,1.598,4,8,113.0,7,True,False,False
Bmw,Série_3,85.0,True,1.498,4,7,177.0,6,True,False,False
Ford,Focus,39.9,False,0.999,4,6,161.0,6,True,False,False
Citroën,C3,28.0,False,1.199,4,5,136.0,10,True,False,False
Haval,H6,126.0,True,1.498,4,8,11.0,1,True,False,False
Bmw,Série_5,79.5,True,1.999,4,10,179.0,11,True,False,False
Bmw,Série_4_Gran_Coupé,115.0,True,1.498,4,7,99.0,5,True,False,False
Nissan,Qashqai,38.5,False,1.498,4,6,256.0,13,False,True,False
Hyundai,Grand_I10,47.0,False,0.999,4,4,39.0,1,True,False,False
Iveco,Daily_Fourgon,110.0,False,5.798,4,16,31.0,9,False,True,False
Mercedes_Benz,Classe_E,119.0,True,1.598,4,9,223.0,7,True,False,False
Toyota,Hilux_Double_Cabine,160.0,False,2.398,4,8,114.0,5,False,True,False
Mercedes_Benz,Classe_C,145.0,True,1.498,4,10,112.0,5,True,False,True
Hyundai,Coupe,30.0,False,1.598,4,7,138.0,21,True,False,False
Mercedes_Benz,Sprinter_Van,40.0,False,2.198,4,7,459.0,13,False,True,False
Volkswagen,Amarok,53.0,False,1.999,4,11,81.0,11,True,False,False
Peugeot,Landtrek_Double_Cabine,95.0,False,1.898,4,6,34.0,2,False,True,False
Kia,Sportage,47.0,True,1.999,4,11,232.0,13,True,False,False
Bmw,Série_5,120.0,True,1.598,4,9,151.0,8,True,False,False
Porsche,Cayenne,155.0,True,2.999,4,15,195.0,12,False,True,False
Kia,Rio_Berline,69.9,True,1.398,4,6,35.0,2,True,False,False
Mitsubishi,Pajero_Sport,45.0,False,2.498,4,9,510.0,25,False,True,False
Dfsk,K01,22.0,False,1.298,4,7,81.0,6,True,False,False
Great_Wall,M4,45.0,False,1.498,4,6,51.0,5,True,False,False
Chery,E3,32.0,False,1.498,4,6,95.0,6,True,False,False
Bmw,Série_1,59.0,False,1.598,4,6,105.0,8,True,False,False
Mercedes_Benz,Classe_C,90.0,True,1.598,4,8,247.0,9,True,False,False
Nissan,Patrol,66.0,False,3.0,4,12,359.0,18,False,True,False
Audi,A4,46.0,False,1.798,4,7,233.0,13,True,False,False
Peugeot,Traveller,85.0,False,1.56,4,5,98.0,5,False,True,False
Mercedes_Benz,Cla,92.0,True,1.598,4,7,239.0,7,True,False,False
Citroën,C4_Coupé,21.0,False,1.598,4,7,300.0,15,True,False,False
Fiat,500,55.0,True,1.198,4,4,21.0,3,True,False,False
Kia,Sportage,110.0,True,1.998,4,10,90.0,6,False,True,False
Haval,H6,77.0,True,1.498,4,9,110.0,5,True,False,False
Land_Rover,Range_Rover_Sport,88.0,True,4.198,4,32,211.0,17,True,False,False
Kia,Sorento,89.0,True,2.199,4,12,209.0,9,False,True,False
Ford,Kuga,65.0,True,1.498,4,11,208.0,7,True,False,False
Peugeot,208_3p,38.5,False,1.199,4,5,74.0,8,True,False,False
Land_Rover,Range_Rover_Sport,340.0,True,1.998,4,17,47.0,5,True,False,True
Volkswagen,Golf_6,41.0,True,1.598,4,5,295.0,13,False,True,False
Baic_Yx,Kenbo_S2,38.0,False,1.498,4,7,114.0,6,True,False,False
Mercedes_Benz,Cla,149.5,True,1.298,4,7,70.0,3,True,False,False
Mazda,Cx_9,38.0,True,3.698,4,20,160.0,13,True,False,False
Mercedes_Benz,Classe_E,64.5,True,2.143,4,9,238.0,15,False,True,False
Citroën,Jumpy_Combi,85.0,False,1.56,4,6,124.0,6,False,True,False
Kia,Sportage,104.0,True,1.591,4,11,94.0,5,True,False,False
Suzuki,Vitara,33.0,True,1.998,4,9,270.0,31,True,False,False
Mercedes_Benz,Classe_A,85.9,True,1.298,4,7,137.0,5,True,False,False
Chery,Tiggo_8,79.0,True,1.498,4,9,44.0,2,True,False,False
Audi,A4,47.0,True,1.798,4,7,265.0,12,True,False,False
Kia,Sportage,54.0,True,1.995,4,11,324.0,12,False,True,False
Honda,Cr_V,85.0,True,1.498,4,11,158.0,5,True,False,False
Volkswagen,Golf_6,42.0,True,1.598,4,5,252.0,12,False,True,False
Land_Rover,Discovery_Sport,122.0,True,2.198,4,9,126.0,9,False,True,False
Mercedes_Benz,Gla,118.0,True,1.595,4,8,65.0,8,True,False,False
Citroën,C3,44.0,False,1.198,4,4,51.0,5,True,False,False
Hyundai,Tucson_Hybride,167.0,True,1.598,4,7,40.0,2,False,True,True
Fiat,Ducato,64.0,False,2.287,4,8,89.0,5,False,True,False
Mercedes_Benz,Classe_A,62.0,False,1.598,4,7,182.0,11,True,False,False
Ford,Ranger,68.0,True,2.189,4,7,191.0,10,False,True,False
Haval,H6,46.5,True,1.498,4,9,227.0,6,True,False,False
Citroën,Jumpy_Fourgon,65.0,False,1.998,4,7,170.0,5,False,True,False
Renault,Express,50.0,False,1.498,4,5,46.0,1,False,True,False
Mercedes_Benz,Cla,115.0,True,1.598,4,7,20.0,6,True,False,False
Land_Rover,Range_Rover_Velar,380.0,True,1.998,4,16,26.0,2,True,False,False
Bmw,X6,335.0,True,4.398,4,34,85.0,9,True,False,False
Seat,Leon,37.5,False,1.398,4,7,193.0,13,True,False,False
Lada,Niva,48.5,False,1.699,4,7,34.0,6,True,False,False
Mercedes_Benz,Classe_S,95.0,True,3.499,4,19,151.0,16,True,False,False
Audi,A4,50.0,True,1.984,4,11,241.0,16,True,False,False
Peugeot,3008,84.9,True,1.598,4,9,132.0,6,True,False,False
Jaguar,Xjl,120.0,True,1.999,4,16,163.0,10,True,False,False
Chery,Tiggo_3x,62.0,True,0.998,4,6,15.0,2,True,False,False
Citroën,C3,36.9,False,1.198,4,4,98.0,7,True,False,False
Haval,H6,65.0,True,1.497,4,9,100.0,7,True,False,False
Mercedes_Benz,Cla,134.9,True,1.299,4,7,59.0,5,True,False,False
Bmw,Série_3,85.0,True,1.499,4,7,152.0,8,True,False,False
Seat,Leon,62.0,False,1.197,4,6,118.0,7,True,False,False
Volkswagen,Golf_7,49.0,False,1.198,4,5,191.0,9,True,False,False
Porsche,Cayenne,78.0,True,,4,30,212.0,15,True,False,False
Bmw,Série_4_Coupé,86.0,True,,4,10,151.0,10,True,False,False
Audi,A4,50.0,False,,4,7,175.0,10,True,False,False
Dongfeng,Sx3,65.0,False,,4,8,32.0,3,True,False,False
Mercedes_Benz,Classe_E,32.0,True,1.998,4,10,276.0,21,True,False,False
Skoda,Octavia,114.9,True,1.39,4,8,30.0,2,True,False,False
Volkswagen,Amarok,48.0,False,1.998,4,7,264.0,12,False,True,False
Bmw,X3,75.0,True,1.998,4,11,219.0,10,True,False,False
Ford,Ranger,55.0,False,,4,7,248.0,10,False,True,False
Audi,Q7,60.0,True,,4,16,249.0,18,False,True,False
